season no.,episode no.,episode name,name,line
2,5,Get Schwifty,Rick,"No, Frasier. A live performance of a newly-written, catchy, original song. The Cromulon feed on the talent and showmanship of less-evolved lifeforms."
2,5,Get Schwifty,President,"All right, all right. Thank you, Mr. Sanchez. Change of plan, people. Get me Pharrell, Randy Newman, Billy Corgan, and The-Dream.  The-Dream He wrote Umbrella and Single Ladies You people havent heard of The-Dream"
2,5,Get Schwifty,Rick,Youre gonna wanna put them on that giant speaker system at your sonic testing facility at Area 51.
2,5,Get Schwifty,Nathan,How do you know about that
2,5,Get Schwifty,President,"For Gods sake, Nathan, the man turns people into snakes. He can use Google Maps."
2,5,Get Schwifty,President,What How is that possible Do people just die when I name them
2,5,Get Schwifty,President,Dear God.
2,5,Get Schwifty,Rick,"Good luck, Mr. President."
2,5,Get Schwifty,President,Sanchez Are you a musician
2,5,Get Schwifty,Rick,"I dabble, Mr. President."
2,5,Get Schwifty,President,Get this man and his grandson on a Blackhawk to Area 51.
2,5,Get Schwifty,Principal Vagina,"Hi, Principal Vagina. The names real, possibly Scandinavian. Im just gonna come out and make this pitch. The old gods are dead. Fuck all previous existing religions. All hail the one true god, the giant head in the sky."
2,5,Get Schwifty,Principal Vagina,"Ah, di di di di.  Bob, Bob, I get it. But unless this  can beat that what have you done for me lately  So if you wanna excuse me, Im going out on the sidewalk and dropping to my knees and pledging my eternal soul to the thing that literally controls the fucking weather  Outta my way"
2,5,Get Schwifty,Mr. Goldenfold,"Ohhhh, this is my favorite part"
2,5,Get Schwifty,Morty,"Rick, are you really a musician"
2,5,Get Schwifty,Rick,"Whos NOT a musician, Morty"
2,5,Get Schwifty,Morty,Me
2,5,Get Schwifty,Rick,"Yeah, not with that attitude."
2,5,Get Schwifty,Morty,B-b-but we dont have a song
2,5,Get Schwifty,Principal Vagina,"Giant head in the sky, please forgive all that weve done. Were sorry for increased levels of emissions and our racism. And of course, the amber alerts I keep ignoring on my phone."
2,5,Get Schwifty,Rick,"All right, Morty, lets get ready to do it Why dont you, uh, find a button on one of those keyboards and lay down some kind of beat"
2,5,Get Schwifty,Morty,"Rick, I think we need to cut our losses. We get our family and portal out of here"
2,5,Get Schwifty,Rick,"Morty Good music comes from people who are relaxed. Just hit a button, Morty Gimme a beat"
2,5,Get Schwifty,Morty,"Oh man, ok, all right, um"
2,5,Get Schwifty,Rick,Ahhhhh yeahhhhh Ya gotta get schwifty  Ya gotta get schwifty in here Its time to get schwifty
2,5,Get Schwifty,Nathan,Get schwifty What the hell is that
2,5,Get Schwifty,President,"Its our worlds best effort, thats what."
2,5,Get Schwifty,Rick,Take off your pants and your panties Shit on the floor Time to get schwifty in here Im Mr. Bulldops
2,5,Get Schwifty,Nathan,Mr. Bulldops
2,5,Get Schwifty,President,"Dont analyze it, Nathan. Its working"
2,5,Get Schwifty,Rick,Take a shit on the floor Time to get schwifty in here
2,5,Get Schwifty,Summer,Listen The storm is stopping
2,5,Get Schwifty,Rick,"Hey, take your pants off Its schwifty time today"
2,5,Get Schwifty,Principal Vagina,Please be kind to us for we are but tiny things with entire bodies stuck to your ground.
2,5,Get Schwifty,Beth,"Now hold on a second, lets be rational about this."
2,5,Get Schwifty,Beth,"No, Im Im just saying, we dont know if theres a cause-effect relationship --"
2,5,Get Schwifty,Beth,"Oh, God, whats going on now"
2,5,Get Schwifty,President,What the hell happened
2,5,Get Schwifty,Rick,I think planet Earth has just been transported.
2,5,Get Schwifty,Principal Vagina,The head has left and sent its children
2,5,Get Schwifty,Beth,Holy CRAP
2,5,Get Schwifty,Summer,"Oh dear giant head, we apologize for that discussion It will never happen again"
2,5,Get Schwifty,Cromulon,"WE ASKED THEM TO SHOW US WHAT THEY GOT. AND THEY DID. NOW WELL SEE WHICH OF THEM HAS GOT THE MOST. 24 HOURS, FIVE PLANETS, FIVE SONGS. BUT IN THE END, THERE CAN ONLY BE ONE. PLANET MUSIC All participation is involuntary. Disqualified and losing planets are disintegrated by plasma ray."
2,5,Get Schwifty,Rick,"Uhh, its probably a bad time to mention it, but any astronauts you guys had in orbit are definitely dead."
2,5,Get Schwifty,Cromulon,"Welcome back to Planet Music First up, lets hear the latest song from planet Parblesnops. The Greebybobes SHOW ME WHAT YOU GOT."
2,5,Get Schwifty,Cromulon,DISQUALIFIED
2,5,Get Schwifty,Cromulon,Theres one every season. Moving on to planet Arbolez Meterosos. Arbolian Meterososians. SHOW US WHAT YOU GOT.
2,5,Get Schwifty,Morty,Like were not already under enough pressure
2,5,Get Schwifty,Rick,"Geez, Morty. The guys just doing his job. Take it easy."
2,5,Get Schwifty,Morty,"Rick, Ice-T, could you guys take it less easy Weve got six hours to come up with a song"
2,5,Get Schwifty,Rick,"Genius happens in the moment, Morty."
2,5,Get Schwifty,Morty,"Well, can we at least go get our family You know, so we can take them with-with-with us if we lose"
2,5,Get Schwifty,Rick,"Thats planning for failure, Morty. Even dumber than regular planning.  Balls."
2,5,Get Schwifty,Rick,"Morty, Morty, stop Listen Theres only so much charge left in this thing. If we portal home from here and back, were not gonna have enough charge left to get off-world. Get it"
2,5,Get Schwifty,Morty,What
2,5,Get Schwifty,Rick,"Yeah,  you see, I try to shelter you from certain realities,  Morty. Cause if I let you make me nervous, then we cant get schwifty."
2,5,Get Schwifty,Morty,Stop saying it like its a thing You made it up
2,5,Get Schwifty,Rick,"Hey, Morty Could you lick my"
2,5,Get Schwifty,Morty,"Rick, cut it out Thats not funny, Rick"
2,5,Get Schwifty,Nathan,Ive seen enough. These guys are one-hit wonders.
2,5,Get Schwifty,President,"And whats your plan, General"
2,5,Get Schwifty,Nathan,"We still have the nuclear option. On my word, we can launch a nuclear missile at every one of those heads in the sky."
2,5,Get Schwifty,President,"Our planets held captive on a live game show and your solution is to shoot the audience You can put your faith in nukes if we get through this, General. Until then, Ill put mine in Rick and Morty. Get Schwifty was a jam."
2,5,Get Schwifty,Principal Vagina,"Hello Yes sir, yeah. Thank you sir, thank you. He says hes proud of what were doing and hopes we have a great Ascension Festival Happy Ascension"
2,5,Get Schwifty,Beth,We should pack up and leave town now.
2,5,Get Schwifty,Jerry,"I think its inspiring that our community is coping with fear in a way that involves a festival and homemade ice cream. If youd stop being such an evangelical atheist, you might start enjoying yourself."
2,5,Get Schwifty,Jerry,Whoa Look at you Youre wearing the hat and everything
2,5,Get Schwifty,Summer,"Heres yours  Mom, do you mind if I cook dinner tonight"
2,5,Get Schwifty,Beth,"Yeah, sure. Wait, what"
2,5,Get Schwifty,Summer,I love you guys. You gave me life. And its the will of the many heads that all children honor their parents.
2,5,Get Schwifty,Beth,Dinner sounds nice.
2,5,Get Schwifty,Summer,"Father, can we please go to the Ascension"
2,5,Get Schwifty,Jerry,Sure Lets go to the Ascension. Wh-wh-what is it
2,5,Get Schwifty,Principal Vagina,"We hereby send these un-wantables skyward that they might be inhaled by the many heads, later to be sneezed back to us as better babies  Headward, free now to rise.  Headward, free now to rise.  Headward, free now to rise."
2,5,Get Schwifty,Summer,"Oh yes, yes Rise to the giant head You are free to be free"
2,5,Get Schwifty,Ice-T,"A squeegee comes up from the garage, right And hes got a lobster in one hand and movie tickets in the other. Hes like, Im ready"
2,5,Get Schwifty,Ice-T,Who would take a lobster to see Iron Man 3
2,5,Get Schwifty,Ice-T,"Aw, damn. Were out of original flavor Fig Newtons. I should get going anyway."
2,5,Get Schwifty,Rick,"Wait, wait, wait Come on, h-hold on a second"
2,5,Get Schwifty,Morty,What
2,5,Get Schwifty,Ice-T,Damn. You didnt tell me you fuck around with portals and shit.
2,5,Get Schwifty,Morty,Thats it
2,5,Get Schwifty,Rick,"Whoa, whoa Morty Give me that"
2,5,Get Schwifty,Morty,You lied You lied about the charge You were just being lazy Get back Sit down
2,5,Get Schwifty,Rick,"Morty, just put it down. You dont know what youre doing."
2,5,Get Schwifty,Morty,Im going to go find Mom and Dad.
2,5,Get Schwifty,Rick,Nooooo
2,5,Get Schwifty,Rick,"Ahhhh, shit"
2,5,Get Schwifty,President,"Ah, shit."
2,5,Get Schwifty,Morty,"Ahhh, shit."
2,5,Get Schwifty,Summer,And then Ethan played guitar and we learned the Seven Contemplations of the Head by singing them. It was really fun. Praise be the head
2,5,Get Schwifty,Jerry,Yeah.
2,5,Get Schwifty,Principal Vagina,"Hi folks, Head Priest Vagina. Thanks for farming all those potatoes. Its 6 p.m., so if youre a parent, youre now entitled to adoration from your children."
2,5,Get Schwifty,Summer,Im going to start dinner
2,5,Get Schwifty,Beth,I dont know what to say. Summer is doing really well here.
2,5,Get Schwifty,Jerry,"Shes aced every test in potato class, and look how important potatoes have become."
2,5,Get Schwifty,Beth,Shes not getting pregnant or doing drugs or missing curfew
2,5,Get Schwifty,Beth,Thats not our business as long as Summer is thriving
2,5,Get Schwifty,Summer,Taco time  I hope it pleases you as the head desires.
2,5,Get Schwifty,Beth,"Thats wonderful, Summer"
2,5,Get Schwifty,Jerry,"Were so proud of you. But honestly, you dont have to make dinner every night."
2,5,Get Schwifty,Summer,"Of course I do, silly  Oh my God, daddy, Im sorry I called you silly Im so sorry  Heavenly head and cranial creator Forgive my transgressions against family and community May my chores complete me as I complete them"
2,5,Get Schwifty,Birdperson,Morty.
2,5,Get Schwifty,Morty,Birdperson
2,5,Get Schwifty,Birdperson,"You appear to be dying. I will make efforts to prevent this, but can promise nothing."
2,5,Get Schwifty,Rick,"Wh-What do you think, Ice Probably a little over-developed."
2,5,Get Schwifty,Ice-T,"Shit. Over-developed, under-developed. Bad songs are bad songs."
2,5,Get Schwifty,Rick,"Well, do you think maybe, could you give me some help with it, or "
2,5,Get Schwifty,Ice-T,"Ah, hell no, man. You do your thing, but I cant afford to get my pride wrapped up in your shame. You know what Im sayin"
2,5,Get Schwifty,Rick,"Ice, I dont want to be a negative Nelly or anything, but  if Morty doesnt come back with my portal gun and I eat it out there, its, uh, kind of your problem too."
2,5,Get Schwifty,Ice-T,"Pfff. I aint worried about no Earth blowin up, man."
2,5,Get Schwifty,Rick,What Why not
2,5,Get Schwifty,Ice-T,"Yo, this is why."
2,5,Get Schwifty,Rick,What the fuck You can turn into ice
2,5,Get Schwifty,Ice-T,"My story begins at the dawn of time in the far away realm of Alphabetrium. There, every being is a letter of the alphabet. But I was frozen and exiled to the cosmos by my elders as punishment for not caring enough about anything. Earth is just one of the many stops on my lifelong journey with no destination. So you better believe I dont care if it blows up Cause Ill just be ice, floatin through space, like a comet"
2,5,Get Schwifty,Rick,"Take it from me, Ice.  You cant just  float around space not caring about stuff forever."
2,5,Get Schwifty,Ice-T,"Pshhhh. Man, watch me. Good luck, Rick."
2,5,Get Schwifty,President,"Ok, things are getting out of hand. I better make sure Rick has everything he needs to get schwifty."
2,5,Get Schwifty,Nathan,"Oh, for Gods sake, thats enough."
2,5,Get Schwifty,President,"What the hell are you doing, Nathan Im the goddamn President of the United fuckin States"
2,5,Get Schwifty,Nathan,"Im setting the nuclear option to launch one minute into Earths performance. And you, Mr. President, I hope you like being hit in the face with a gun"
2,5,Get Schwifty,President,"Wait, wait, wait, why-why --"
2,5,Get Schwifty,Birdperson,I believe I can access the history of Ricks gun and help you get back to him.
2,5,Get Schwifty,Morty,"But can you help me get to my family You know, at my house"
2,5,Get Schwifty,Birdperson,"Is your intention to abandon Rick using his own portal gun In bird culture, this is considered a dick move."
2,5,Get Schwifty,Morty,"All of Ricks moves are dick moves Wh-what am I eating What is this, bird seed"
2,5,Get Schwifty,Birdperson,It is random debris. I found it in my carpet. I dont know what humans eat.
2,5,Get Schwifty,Birdperson,"Dont be gross, Tammy."
2,5,Get Schwifty,Morty,"Tammy gross. Birdperson, you always stick up for Rick, but he doesnt care about anyone but himself. He doesnt think about the consequences of anything he does."
2,5,Get Schwifty,Birdperson,"And as a result, he has the power to save or destroy entire worlds. And he is the reason you and I know each other. And the reason Im alive at all."
2,5,Get Schwifty,Morty,Whats that Whos that baby
2,5,Get Schwifty,Birdperson,"Morty, suppose you could retrieve your family from Earth but had to abandon Rick. I could give your loved ones shelter on Birdworld, even jobs, possibly as worm ranchers. How often do you think you might look up at the stars and wonder what might have been had you just put your faith in Rick"
2,5,Get Schwifty,Cromulon,"That was Chunky Tunk with Full Ming Mong, Empty Gorp Dorp. Up next, planet Earth"
2,5,Get Schwifty,Morty,Oh God Were up
2,5,Get Schwifty,Principal Vagina,"Jerry and Beth, your family is a golden example of what Headism has to offer the world."
2,5,Get Schwifty,Beth,The world
2,5,Get Schwifty,Principal Vagina,Headism is a hit. Were taking it worldwide and would like Jerry to be our churchs Head of Advertising.
2,5,Get Schwifty,Jerry,You would
2,5,Get Schwifty,Principal Vagina,"Beth, wed like to promote you from horse surgeon, straight past human surgeon, to Head of Medicine."
2,5,Get Schwifty,Beth,Thats my dream Thats my dream.
2,5,Get Schwifty,Jerry,"Thank you. This is all so overwhelming, but, uh we cant."
2,5,Get Schwifty,Beth,Absolutely not.
2,5,Get Schwifty,Principal Vagina,Im sorry
2,5,Get Schwifty,Beth,"Weve been waiting 16 years for our daughter to respect us, but the key is, it has to be our daughter, not this person shes become."
